Item_Name,Stock_A_Count,Stock_B_Count,Stock_C_Count,Sales_A_Count,Sales_B_Count,Sales_C_Count,Stock_Turnover,Category,Suggested_Action
Gold Plated Handle,108,69,52,122,55,52,998.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,946.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,542.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,433.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,458.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,981.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,990.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,283.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,477.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,550.3627090983272,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,436.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,653.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,447.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,315.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,926.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,695.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,810.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,545.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,540.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,796.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,743.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,353.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,846.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,550.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,590.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,488.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,497.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,934.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,497.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,457.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,521.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,344.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,630.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,754.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,337.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,275.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,245.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,389.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,210.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,673.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,223.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,700.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,559.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,687.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,207.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,598.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,529.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,219.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,528.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,469.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,275.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,382.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,597.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,261.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,356.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,338.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,660.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,994.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,258.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,200.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,131.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,798.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,219.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,617.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,435.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,240.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,205.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,513.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,219.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,364.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,192.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,781.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,229.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,813.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,884.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,259.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,531.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,230.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,169.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,209.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,218.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,482.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,549.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,228.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,241.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,312.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,650.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,159.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,604.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,790.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,161.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,526.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,430.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,138.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,420.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,468.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,201.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,313.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,424.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,464.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,163.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,87.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,318.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,127.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,210.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,130.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,160.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,236.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,298.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,813.0,Frequent-A,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,308.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,185.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,380.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,73.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,324.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,163.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,249.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,150.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,474.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,215.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,308.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,115.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,55.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,580.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,65.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,126.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,218.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,550.3627090983272,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,57.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,253.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,61.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,282.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,101.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,627.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,160.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,111.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,198.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,160.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,524.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,300.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,235.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,109.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,143.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,56.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,639.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,67.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,64.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,122.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,414.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,82.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,69.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,132.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,270.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,314.0,Frequent-C,Review Strategy
Gold Plated Handle,108,69,52,122,55,52,84.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,116.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,169.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,86.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,255.0,Understock,Urgent Restock Needed
Gold Plated Handle,108,69,52,122,55,52,538.1876222093741,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,851.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,933.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,748.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,775.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,745.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,922.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,927.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,819.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,974.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,990.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,928.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,911.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,786.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,1467.375,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,914.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,498.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,971.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,472.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,683.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,973.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,861.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,868.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,884.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,727.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,446.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,621.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,618.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,630.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,676.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,975.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,929.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,794.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,503.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,848.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,634.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,641.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,817.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,700.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,630.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,505.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,673.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,840.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,715.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,550.3627090983272,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,1467.375,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,583.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,568.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,902.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,335.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,880.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,752.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,687.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,463.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,914.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,543.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,975.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,766.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,975.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,527.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,864.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,515.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,501.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,368.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,407.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,750.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,512.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,650.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,357.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,492.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,531.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,891.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,749.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,919.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,695.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,415.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,667.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,525.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,721.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,458.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,624.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,757.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,653.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,743.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,659.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,619.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,526.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,454.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,325.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,636.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,188.0,Understock,Urgent Restock Needed
Main Door Handle,133,68,71,143,63,66,388.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,758.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,548.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,505.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,210.0,Understock,Urgent Restock Needed
Main Door Handle,133,68,71,143,63,66,611.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,385.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,430.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,641.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,347.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,477.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,885.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,425.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,439.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,447.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,380.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,533.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,598.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,632.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,350.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,450.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,384.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,857.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,423.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,960.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,770.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,300.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,331.0,Frequent-C,Review Strategy
Main Door Handle,133,68,71,143,63,66,927.0,Frequent-A,Review Strategy
Main Door Handle,133,68,71,143,63,66,338.0,Frequent-C,Review Strategy
